shift,allocated1,allocated2,allocated3,allocated4,allocated,abandoned1,abandoned2,abandoned3,abandoned4,abandoned,Arrival time1,Arrival time2,Arrival time3,Arrival time4,Arrival time,sharing1,sharing2,sharing,SW1, SW2, SW3,SW4,SWP,SWpenalty, SW,SW1 %,SW2 %, SW3 %,SW4 %,SWP %,Working,Waiting,Moving,Patroling,Working%,Waiting%,Moving%,Patroling%,Reallocation%,completed1,completed2,completed3,completed4,completed,working1, working2, working3, working4, working,sharing1_1,sharing1_2,sharing1_3,sharing2_1,sharing2_2,SW1_average,SW2_average,SW3_average,SW4_average
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,1.0,0.0,0.058823529411764705,11.781637486264788,12.501307715672969,21.918183395351114,30.323478608775588,15.819328674161932,1.0,1.0,1.0,14332.435792868468,5626.049819582347,262.75319284710383,1239.4759813556543,3572.4717753148557,-78.80529197146492,25033.186561968334,0.5725374097855772,0.22474365401525517,0.01049619440963587,0.04951331219009601,0.14270942959943952,23645.75378949722,0.0,14194.526628007518,34281.930606016904,0.3278567511163169,0.0,0.19681213909787337,0.4753311097858098,0.0,0.7777777777777778,1.0,0.0,0.6666666666666666,0.7647058823529411,0.7106007532787836,0.8188609988567562,NaN,0.7644773324777383,0.7522003025641528,0.2544150047000882,0.38341993854772066,0.3621650567521912,0.06294492363376253,0.9370550763662375,1507.8848990634763,1406.5124548955866,NaN,609.4353802237111
0,0.8,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,8.225924325858632,12.368461357179823,14.1192098007803,26.661200829489463,13.178230725587765,1.0,1.0,1.0,6513.441958895437,12246.38643660651,363.82990976070204,1280.919705288456,3149.37294594396,0.0,23553.950956495046,0.2765328827815761,0.5199291812751926,0.015446661599691209,0.054382371248643535,0.13370890309489733,29617.532621968836,0.0,12014.083747234774,31808.383630796325,0.4032888428917329,0.0,0.16359046496779392,0.4331206921404733,0.0,1.0,0.8,0.0,1.0,0.8235294117647058,0.6877301875647592,0.8197956226376566,NaN,0.8166982111907105,0.7816201538386937,0.32969635871775876,0.16683221924872405,0.5034714220335171,0.09214130400544106,0.9078586959945589,1628.3604897238592,1380.3038661925566,NaN,640.459852644228
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.375,0.0,0.0,0.17647058823529413,13.121614277392704,13.274629342388247,14.11112354889609,8.748642608260768,12.281099711889373,1.0,1.0,1.0,4182.498402911568,7824.057771711823,2129.14817093509,2970.2455539373327,3153.6245157466415,-331.7853606311051,20259.574415242445,0.20644552137111197,0.3861906282604502,0.10509343026145748,0.14660947426924456,0.15566094583773626,34438.78554953468,0.0,9009.60256887305,28691.365523962242,0.47738984139402,0.0,0.12489095282384528,0.39771920578213465,0.006535947712418302,0.6666666666666666,0.375,1.0,1.0,0.6470588235294118,0.8341308463036787,0.884005677570303,0.8795199507147219,0.8824707342943094,0.8735637785386315,0.34853660855018787,0.3128402739956432,0.338623117454169,0.25831129451162405,0.7416887054883761,1402.3562992484658,1328.9782322067995,1064.574085467545,742.5613884843331
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.16666666666666666,0.0,0.058823529411764705,16.67998799409107,7.722645571816495,18.37507864308557,17.448865297973317,14.734198958229811,1.0,1.0,1.0,6712.186894225048,6447.585134743171,5601.35013332903,1381.8759125371562,3207.6539717252413,-60.0,23350.65204655961,0.28745179709934454,0.2761201324008908,0.2398798167246173,0.059179328687772384,0.13736892508737647,34095.909598396254,0.0,9203.923645933446,29400.70255974686,0.4689911734664875,0.0,0.1266004926117388,0.4044083339217737,0.0,1.0,0.6,0.6666666666666666,1.0,0.7647058823529411,0.8387361197957947,0.8519685345561339,0.8525421344664282,0.7329690467159253,0.8297659010883957,0.23941245105487316,0.11067152589194623,0.6499160230531806,0.18875717747006124,0.8112428225299388,1678.046723556262,1347.5195924547859,1078.2145094365237,690.937956268578
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.14285714285714285,0.25,0.0,0.11764705882352941,12.548092682883105,17.13674026076959,21.237511478496916,22.106791890937345,17.606657779575407,1.0,1.0,1.0,5717.055533660267,8872.301337616023,2844.865409071788,1281.9567652827964,2116.24755752325,-164.96088810140446,20832.42660315415,0.2744306096724552,0.4258890001932231,0.1365594831204666,0.061536602994137074,0.10158430401971695,39263.99814355197,0.0,12980.719181627475,20082.631942558128,0.5428651615339388,0.0,0.17947179473667882,0.27766304372938233,0.0021786492374727667,0.75,0.8571428571428571,0.5,0.5,0.7058823529411765,0.7645102046353077,0.8891545719569515,0.9056752351368829,0.7057109678604431,0.84545995698182,0.2572514960933246,0.23676396303214597,0.5059845408745295,0.202183465381383,0.797816534618617,1743.888795382004,1291.8591083271278,1019.0289886820963,645.4838568242538
0,1.0,0.8888888888888888,1.0,1.0,0.2833333333333333,0.25,0.25,0.0,0.0,0.17647058823529413,15.444685640132638,15.773393606565625,13.808472671025326,27.397257923345116,16.716813251342455,1.0,1.0,1.0,7576.182148646624,9419.978237900214,3201.8514921850483,869.8889965898268,1994.2363902196753,-300.0,23062.13726554138,0.32851170996916595,0.40846076534177983,0.138835852693026,0.03771935734202674,0.08647231465400182,45073.48794784597,0.0,9986.715848444448,18379.79620370955,0.6137457509238288,0.0,0.13598469292544188,0.25026955615072927,0.012345679012345682,0.75,0.5,1.0,0.5,0.6470588235294118,0.8916089017320007,0.9113271302454612,0.8211694865597892,0.9440770025815706,0.8843382444035259,0.00644217779293865,0.14070324324338934,0.852854578963672,0.015454863258751141,0.984545136741249,2101.6435975645777,1435.0582205594253,1067.2838307283491,720.5684744250527
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.1111111111111111,0.0,0.0,0.5,0.11764705882352941,34.37152679115159,14.954951839554127,14.392588632965147,25.93136207550176,26.45949705267733,1.0,0.75,0.9230769230769231,11967.06081745092,4197.046647992959,2123.695083025181,864.9679813280596,1628.7695999552263,-163.94223783899767,20781.540129752313,0.5758505261271774,0.2019603273765149,0.10219141939267291,0.0416219383129218,0.07837578879071457,44457.77500345742,0.0,13416.236612250861,14870.632566938999,0.6111484289047152,0.0,0.18442920111844066,0.20442236997684404,0.006535947712418301,0.6666666666666666,0.75,1.0,0.5,0.7058823529411765,0.7120386004814837,0.9049681070857484,0.9230606947522082,0.5440398542725073,0.7814414306602558,0.2139215695915482,0.11120035607528955,0.6748780743331623,0.22648278276648234,0.7735172172335177,1731.9509086176524,1372.2095122244798,1061.8475415125902,600.6538296718156
0,1.0,0.8888888888888888,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.3333333333333333,0.058823529411764705,10.834784989962554,7.773833097637943,11.835786351800424,21.52062035440926,11.397837559281315,1.0,1.0,1.0,4111.147392928958,9986.351255614196,1795.9818205562694,1816.4577848781958,3162.5443714139533,-30.0,20872.482625391538,0.1969649450289979,0.4784457812155858,0.0860454337315602,0.08702643655184844,0.1515174034720093,33648.46010906477,0.0,10233.584659390312,29557.955231544816,0.458176199742168,0.0,0.13934619634246087,0.40247760391537113,0.0013717421124828531,0.5,0.875,0.5,0.6666666666666666,0.7058823529411765,0.6423551662297514,0.8852594247707323,0.8375759408109578,0.9282743909441593,0.8479709190461587,0.23651297716175876,0.19709150082053722,0.566395522017704,0.28349146390544855,0.7165085360945515,1809.8591856717858,1319.2593614492196,1041.4131154918327,681.2506618530509
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.2857142857142857,0.0,0.3333333333333333,0.17647058823529413,9.184353691749612,12.85488494152358,6.240531068498573,12.50154884440996,10.93480421880236,1.0,1.0,1.0,9966.302903815114,6509.716118862389,1886.8896383878393,1997.4513300037388,3191.1437093864515,-252.99351317114986,23551.50370045556,0.4231705555014024,0.27640341787333395,0.08011758664697664,0.08481205087406381,0.13549638910422204,31542.703685803477,0.0,9670.043402085632,31302.361417301785,0.43498112787827564,0.0,0.1333521193227397,0.4316667527989846,0.0014524328249818446,1.0,0.5714285714285714,0.5,0.6666666666666666,0.7058823529411765,0.8439777740312916,0.808377665213118,0.9583663503979822,0.7771847312548892,0.8305112786597241,0.21060681919668367,0.0783145573494141,0.7110786234539022,0.0869424184222998,0.9130575815777002,1993.2605807630225,1375.1669422776145,1105.2784713383933,716.0445131290912
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.16666666666666666,1.0,0.0,0.11764705882352941,13.817596211500218,10.846886090519236,30.124554446555248,13.092856926420572,13.600447955849054,1.0,1.0,1.0,11433.869732477006,8127.791021682288,867.5489436493549,1635.1999115808408,2688.4007094581357,-150.0,24752.8103188476,0.46192208420758113,0.3283583123284196,0.03504850287600575,0.066061182165475,0.10860991842251945,32774.486352285865,0.0,13176.776400532399,26482.50843758014,0.4524752172040761,0.0,0.18191481934436504,0.36560996345155894,0.002904865649963689,0.7142857142857143,1.0,1.0,0.6666666666666666,0.8235294117647058,0.7592011489279116,0.8151166737443774,0.6659406697582467,0.9063407309968843,0.7975234227755598,0.10585643015358244,0.12049250452065152,0.773651065325766,0.15184904184890277,0.8481509581510972,1965.9381116378372,1369.6318369470482,927.5489436493549,708.3000900402503
